AB_Order,phone_TGT,phone_OTH,speaker_TGT,speaker_OTH,speaker_X,file_TGT,onset_TGT,offset_TGT,item_TGT,word_TGT,interval_TGT,sex_TGT,language_TGT,file_OTH,onset_OTH,offset_OTH,item_OTH,word_OTH,interval_OTH,sex_OTH,language_OTH,file_X,onset_X,offset_X,item_X,word_X,interval_X,sex_X,phone_X,language_X,triplet_id
OthTgt,ɖʱ,s,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,254.09,254.56,Mnirbhay1_38,ADRHA,38,M,HIN,stimuli_raw/wav/Mrajesh1.wav,300.57555,300.96,Mrajesh1_90,ASA,90,M,ENG,stimuli_raw/wav/FNiralee1.wav,300.04459,300.50023,FNiralee1_39,ADRHA,39,F,ɖʱ,HIN,t_0898302
TgtOth,ɖʱ,ɦ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,262.8669,263.24319,Fbhavya1_38,ADRHA,38,F,HIN,stimuli_raw/wav/FNiralee2.wav,359.61024,360.1,FNiralee2_92,AHHA,92,F,ENG,stimuli_raw/wav/Mrajesh2.wav,105.49903,105.91,Mrajesh2_38,ADRHA,38,M,ɖʱ,HIN,t_1014071
OthTgt,ɖʱ,ɦ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,256.08874,256.6,Mnirbhay1_39,ADRHA,39,M,HIN,stimuli_raw/wav/Mrajesh2.wav,246.80321,247.21041,Mrajesh2_92,AHHA,92,M,ENG,stimuli_raw/wav/FNiralee2.wav,137.22415,137.75,FNiralee2_39,ADRHA,39,F,ɖʱ,HIN,t_0900939
TgtOth,tʰ,ɡʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,141.25,141.64,Fbhavya2_45,ATHA,45,F,ENG,stimuli_raw/wav/FNiralee1.wav,103.95576,104.46157,FNiralee1_10,AGHA,10,F,HIN,stimuli_raw/wav/Mrajesh2.wav,122.7473,123.14,Mrajesh2_45,ATHA,45,M,tʰ,ENG,t_0540711
OthTgt,tʰ,ɡʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,296.39,296.97403,Mnirbhay1_44,ATHA,44,M,ENG,stimuli_raw/wav/Mrajesh1.wav,71.9268,72.34,Mrajesh1_11,AGHA,11,M,HIN,stimuli_raw/wav/FNiralee2.wav,151.1213,151.6,FNiralee2_43,ATHA,43,F,tʰ,ENG,t_0902053
TgtOth,tʰ,d͡ʒʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,296.39,296.97403,Mnirbhay1_44,ATHA,44,M,ENG,stimuli_raw/wav/Mrajesh1.wav,124.77549,125.18796,Mrajesh1_26,ADXHA,26,M,HIN,stimuli_raw/wav/FNiralee2.wav,151.1213,151.6,FNiralee2_43,ATHA,43,F,tʰ,ENG,t_0902089
OthTgt,tʰ,d͡ʒʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,301.67338,302.12617,Fbhavya1_44,ATHA,44,F,ENG,stimuli_raw/wav/FNiralee2.wav,98.26682,98.82,FNiralee2_27,ADXHA,27,F,HIN,stimuli_raw/wav/Mrajesh2.wav,122.7473,123.14,Mrajesh2_45,ATHA,45,M,tʰ,ENG,t_1019652
TgtOth,tʰ,ʈʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,296.39,296.97403,Mnirbhay1_44,ATHA,44,M,ENG,stimuli_raw/wav/Mrajesh2.wav,90.98209,91.36,Mrajesh2_32,ATRHA,32,M,HIN,stimuli_raw/wav/FNiralee1.wav,358.71157,359.24,FNiralee1_45,ATHA,45,F,tʰ,ENG,t_0902694
OthTgt,tʰ,ʈʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,141.25,141.64,Fbhavya2_45,ATHA,45,F,ENG,stimuli_raw/wav/FNiralee1.wav,256.32772,256.82063,FNiralee1_31,ATRHA,31,F,HIN,stimuli_raw/wav/Mrajesh2.wav,122.7473,123.14,Mrajesh2_45,ATHA,45,M,tʰ,ENG,t_0540747
TgtOth,tʰ,ɖ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,298.86,299.31,Mnirbhay1_45,ATHA,45,M,ENG,stimuli_raw/wav/Mrajesh1.wav,149.09229,149.45944,Mrajesh1_36,ADRA,36,M,HIN,stimuli_raw/wav/FNiralee2.wav,155.72736,156.25828,FNiralee2_45,ATHA,45,F,tʰ,ENG,t_0903279
OthTgt,tʰ,ɖ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,303.84758,304.27806,Fbhavya1_45,ATHA,45,F,ENG,stimuli_raw/wav/FNiralee2.wav,128.58536999999998,129.07547,FNiralee2_36,ADRA,36,F,HIN,stimuli_raw/wav/Mrajesh1.wav,171.97849,172.35,Mrajesh1_45,ATHA,45,M,tʰ,ENG,t_1021110
TgtOth,tʰ,ɖʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,294.29,294.78,Mnirbhay1_43,ATHA,43,M,ENG,stimuli_raw/wav/Mrajesh1.wav,152.43025,152.86,Mrajesh1_37,ADRHA,37,M,HIN,stimuli_raw/wav/FNiralee2.wav,155.72736,156.25828,FNiralee2_45,ATHA,45,F,tʰ,ENG,t_0901173
OthTgt,tʰ,ɖʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,303.84758,304.27806,Fbhavya1_45,ATHA,45,F,ENG,stimuli_raw/wav/FNiralee1.wav,297.88,298.35,FNiralee1_38,ADRHA,38,F,HIN,stimuli_raw/wav/Mrajesh2.wav,120.94246,121.36,Mrajesh2_44,ATHA,44,M,tʰ,ENG,t_1021811
TgtOth,tʰ,dʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,298.86,299.31,Mnirbhay1_45,ATHA,45,M,ENG,stimuli_raw/wav/Mrajesh2.wav,139.80311,140.11,Mrajesh2_50,ADHA,50,M,HIN,stimuli_raw/wav/FNiralee2.wav,153.30776,153.79,FNiralee2_44,ATHA,44,F,tʰ,ENG,t_0903908
OthTgt,tʰ,dʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,299.5564,299.99011,Fbhavya1_43,ATHA,43,F,ENG,stimuli_raw/wav/FNiralee1.wav,397.21643,397.74569,FNiralee1_49,ADHA,49,F,HIN,stimuli_raw/wav/Mrajesh2.wav,120.94246,121.36,Mrajesh2_44,ATHA,44,M,tʰ,ENG,t_1019051
TgtOth,tʰ,bʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,294.29,294.78,Mnirbhay1_43,ATHA,43,M,ENG,stimuli_raw/wav/Mrajesh2.wav,178.37131000000005,178.72,Mrajesh2_65,ABHA,65,M,HIN,stimuli_raw/wav/FNiralee2.wav,151.1213,151.6,FNiralee2_43,ATHA,43,F,tʰ,ENG,t_0901837
OthTgt,tʰ,bʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,139.31,139.7,Fbhavya2_44,ATHA,44,F,ENG,stimuli_raw/wav/FNiralee1.wav,496.92613,497.37098,FNiralee1_65,ABHA,65,F,HIN,stimuli_raw/wav/Mrajesh2.wav,119.15133,119.59,Mrajesh2_43,ATHA,43,M,tʰ,ENG,t_0539509
TgtOth,tʰ,ɽʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,301.67338,302.12617,Fbhavya1_44,ATHA,44,F,ENG,stimuli_raw/wav/FNiralee2.wav,389.88054,390.36287,FNiralee2_102,ARTHA,102,F,HIN,stimuli_raw/wav/Mrajesh1.wav,168.15444,168.54,Mrajesh1_43,ATHA,43,M,tʰ,ENG,t_1019848
OthTgt,tʰ,ɽʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,296.39,296.97403,Mnirbhay1_44,ATHA,44,M,ENG,stimuli_raw/wav/Mrajesh1.wav,326.93403,327.33848,Mrajesh1_100,ARTHA,100,M,HIN,stimuli_raw/wav/FNiralee2.wav,151.1213,151.6,FNiralee2_43,ATHA,43,F,tʰ,ENG,t_0902395
TgtOth,tʰ,ɽ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,298.86,299.31,Mnirbhay1_45,ATHA,45,M,ENG,stimuli_raw/wav/Mrajesh1.wav,336.57115,336.99044,Mrajesh1_103,ARTA,103,M,HIN,stimuli_raw/wav/FNiralee1.wav,356.64808,357.12738,FNiralee1_44,ATHA,44,F,tʰ,ENG,t_0903521
OthTgt,tʰ,ɽ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,141.25,141.64,Fbhavya2_45,ATHA,45,F,ENG,stimuli_raw/wav/FNiralee1.wav,906.99719,907.41752,FNiralee1_107,ARTA,107,F,HIN,stimuli_raw/wav/Mrajesh2.wav,122.7473,123.14,Mrajesh2_45,ATHA,45,M,tʰ,ENG,t_0540975
TgtOth,tʰ,ɳ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,301.67338,302.12617,Fbhavya1_44,ATHA,44,F,ENG,stimuli_raw/wav/FNiralee2.wav,409.34166,409.81447,FNiralee2_108,ANRA,108,F,HIN,stimuli_raw/wav/Mrajesh1.wav,168.15444,168.54,Mrajesh1_43,ATHA,43,M,tʰ,ENG,t_1019920
OthTgt,tʰ,ɳ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,168.86,169.33,Mnirbhay2_44,ATHA,44,M,ENG,stimuli_raw/wav/Mrajesh1.wav,345.91035,346.34256,Mrajesh1_107,ANRA,107,M,HIN,stimuli_raw/wav/FNiralee2.wav,151.1213,151.6,FNiralee2_43,ATHA,43,F,tʰ,ENG,t_0421540
TgtOth,d,ɡʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,314.52,314.98,Mnirbhay1_46,ADA,46,M,ENG,stimuli_raw/wav/Mrajesh2.wav,37.54,37.94673,Mrajesh2_12,AGHA,12,M,HIN,stimuli_raw/wav/FNiralee1.wav,374.75278,375.22,FNiralee1_47,ADA,47,F,d,ENG,t_0904727
OthTgt,d,ɡʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,318.58988,318.97445,Fbhavya1_46,ADA,46,F,ENG,stimuli_raw/wav/FNiralee2.wav,48.25,48.88396,FNiralee2_12,AGHA,12,F,HIN,stimuli_raw/wav/Mrajesh1.wav,181.49373,181.88,Mrajesh1_47,ADA,47,M,d,ENG,t_1022393
TgtOth,d,d͡ʒʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,175.82,176.28,Mnirbhay2_46,ADA,46,M,ENG,stimuli_raw/wav/Mrajesh2.wav,78.20262,78.55,Mrajesh2_27,ADXHA,27,M,HIN,stimuli_raw/wav/FNiralee2.wav,164.70264,165.19,FNiralee2_48,ADA,48,F,d,ENG,t_0423792
OthTgt,d,d͡ʒʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,146.99549,147.34769,Fbhavya2_47,ADA,47,F,ENG,stimuli_raw/wav/FNiralee2.wav,98.26682,98.82,FNiralee2_27,ADXHA,27,F,HIN,stimuli_raw/wav/Mrajesh1.wav,181.49373,181.88,Mrajesh1_47,ADA,47,M,d,ENG,t_0542840
TgtOth,d,ʈʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,145.14,145.50789,Fbhavya2_46,ADA,46,F,ENG,stimuli_raw/wav/FNiralee2.wav,117.36769,117.9,FNiralee2_32,ATRHA,32,F,HIN,stimuli_raw/wav/Mrajesh1.wav,181.49373,181.88,Mrajesh1_47,ADA,47,M,d,ENG,t_0541472
OthTgt,d,ʈʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,175.82,176.28,Mnirbhay2_46,ADA,46,M,ENG,stimuli_raw/wav/Mrajesh1.wav,141.69,142.09,Mrajesh1_33,ATRHA,33,M,HIN,stimuli_raw/wav/FNiralee2.wav,164.70264,165.19,FNiralee2_48,ADA,48,F,d,ENG,t_0423306
TgtOth,d,ɖ,Fbhavya,FNiralee,Mnirbhay,stimuli_raw/wav/Fbhavya2.wav,146.99549,147.34769,Fbhavya2_47,ADA,47,F,ENG,stimuli_raw/wav/FNiralee2.wav,123.68566,124.1817,FNiralee2_34,ADRA,34,F,HIN,stimuli_raw/wav/Mnirbhay1.wav,314.52,314.98,Mnirbhay1_46,ADA,46,M,d,ENG,t_0542896
OthTgt,d,ɖ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,318.58988,318.97445,Fbhavya1_46,ADA,46,F,ENG,stimuli_raw/wav/FNiralee2.wav,123.68566,124.1817,FNiralee2_34,ADRA,34,F,HIN,stimuli_raw/wav/Mrajesh1.wav,181.49373,181.88,Mrajesh1_47,ADA,47,M,d,ENG,t_1022477
TgtOth,d,ɖʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,148.78,149.13,Fbhavya2_48,ADA,48,F,ENG,stimuli_raw/wav/FNiralee2.wav,134.74537,135.24376,FNiralee2_38,ADRHA,38,F,HIN,stimuli_raw/wav/Mrajesh2.wav,126.92789,127.29,Mrajesh2_46,ADA,46,M,d,ENG,t_0544333
OthTgt,d,ɖʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,318.83,319.32,Mnirbhay1_48,ADA,48,M,ENG,stimuli_raw/wav/Mrajesh2.wav,105.49903,105.91,Mrajesh2_38,ADRHA,38,M,HIN,stimuli_raw/wav/FNiralee2.wav,159.21716999999995,159.69337,FNiralee2_46,ADA,46,F,d,ENG,t_0907039
TgtOth,d,dʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,318.58988,318.97445,Fbhavya1_46,ADA,46,F,ENG,stimuli_raw/wav/FNiralee1.wav,401.58646,402.09008,FNiralee1_51,ADHA,51,F,HIN,stimuli_raw/wav/Mrajesh2.wav,126.92789,127.29,Mrajesh2_46,ADA,46,M,d,ENG,t_1023250
OthTgt,d,dʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,318.83,319.32,Mnirbhay1_48,ADA,48,M,ENG,stimuli_raw/wav/Mrajesh1.wav,194.50738,194.90637,Mrajesh1_51,ADHA,51,M,HIN,stimuli_raw/wav/FNiralee1.wav,376.87997,377.41,FNiralee1_48,ADA,48,F,d,ENG,t_0906582
TgtOth,d,bʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,179.68636999999995,180.10131,Mnirbhay2_47,ADA,47,M,ENG,stimuli_raw/wav/Mrajesh2.wav,180.16218,180.53,Mrajesh2_66,ABHA,66,M,HIN,stimuli_raw/wav/FNiralee1.wav,372.64645,373.15218,FNiralee1_46,ADA,46,F,d,ENG,t_0425131
OthTgt,d,bʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,146.99549,147.34769,Fbhavya2_47,ADA,47,F,ENG,stimuli_raw/wav/FNiralee2.wav,229.61735,230.12498,FNiralee2_64,ABHA,64,F,HIN,stimuli_raw/wav/Mrajesh2.wav,128.7406,129.07,Mrajesh2_47,ADA,47,M,d,ENG,t_0543002
TgtOth,d,ɽʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,318.58988,318.97445,Fbhavya1_46,ADA,46,F,ENG,stimuli_raw/wav/FNiralee1.wav,889.96685,890.44296,FNiralee1_104,ARTHA,104,F,HIN,stimuli_raw/wav/Mrajesh2.wav,128.7406,129.07,Mrajesh2_47,ADA,47,M,d,ENG,t_1023311
OthTgt,d,ɽʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,314.52,314.98,Mnirbhay1_46,ADA,46,M,ENG,stimuli_raw/wav/Mrajesh2.wav,269.92046,270.37,Mrajesh2_100,ARTHA,100,M,HIN,stimuli_raw/wav/FNiralee1.wav,374.75278,375.22,FNiralee1_47,ADA,47,F,d,ENG,t_0905069
TgtOth,d,ɽ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,318.83,319.32,Mnirbhay1_48,ADA,48,M,ENG,stimuli_raw/wav/Mrajesh1.wav,340.15351,340.55943,Mrajesh1_105,ARTA,105,M,HIN,stimuli_raw/wav/FNiralee1.wav,372.64645,373.15218,FNiralee1_46,ADA,46,F,d,ENG,t_0906742
OthTgt,d,ɽ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,320.82,321.21,Fbhavya1_47,ADA,47,F,ENG,stimuli_raw/wav/FNiralee1.wav,906.99719,907.41752,FNiralee1_107,ARTA,107,F,HIN,stimuli_raw/wav/Mrajesh2.wav,130.48873999999998,130.82,Mrajesh2_48,ADA,48,M,d,ENG,t_1024740
TgtOth,d,ɳ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,316.69,317.12,Mnirbhay1_47,ADA,47,M,ENG,stimuli_raw/wav/Mrajesh2.wav,287.6250100000001,288.00268,Mrajesh2_108,ANRA,108,M,HIN,stimuli_raw/wav/FNiralee2.wav,159.21716999999995,159.69337,FNiralee2_46,ADA,46,F,d,ENG,t_0906265
OthTgt,d,ɳ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,145.14,145.50789,Fbhavya2_46,ADA,46,F,ENG,stimuli_raw/wav/FNiralee2.wav,404.86421,405.25726,FNiralee2_106,ANRA,106,F,HIN,stimuli_raw/wav/Mrajesh1.wav,179.71,180.13,Mrajesh1_46,ADA,46,M,d,ENG,t_0541699
TgtOth,dʱ,kʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,192.53074,192.9594,Mnirbhay2_49,ADHA,49,M,HIN,stimuli_raw/wav/Mrajesh2.wav,22.59172,22.99,Mrajesh2_6,AKHA,6,M,ENG,stimuli_raw/wav/FNiralee1.wav,399.4068,399.89415,FNiralee1_50,ADHA,50,F,dʱ,HIN,t_0427292
OthTgt,dʱ,kʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,339.2315700000001,339.63549,Fbhavya1_49,ADHA,49,F,HIN,stimuli_raw/wav/FNiralee1.wav,65.94037,66.46534,FNiralee1_5,AKHA,5,F,ENG,stimuli_raw/wav/Mrajesh2.wav,139.80311,140.11,Mrajesh2_50,ADHA,50,M,dʱ,HIN,t_1027715
TgtOth,dʱ,g,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,153.42712,153.79581000000005,Fbhavya2_49,ADHA,49,F,HIN,stimuli_raw/wav/FNiralee2.wav,31.15088,31.740540000000006,FNiralee2_9,AGA,9,F,ENG,stimuli_raw/wav/Mrajesh1.wav,190.81563,191.2513,Mrajesh1_49,ADHA,49,M,dʱ,HIN,t_0545623
OthTgt,dʱ,g,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,335.74,336.18,Mnirbhay1_49,ADHA,49,M,HIN,stimuli_raw/wav/Mrajesh2.wav,30.30151,30.62,Mrajesh2_9,AGA,9,M,ENG,stimuli_raw/wav/FNiralee1.wav,397.21643,397.74569,FNiralee1_49,ADHA,49,F,dʱ,HIN,t_0908326
TgtOth,dʱ,t͡ʃʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,199.37,199.8,Mnirbhay2_51,ADHA,51,M,HIN,stimuli_raw/wav/Mrajesh1.wav,102.34576,102.75,Mrajesh1_16,ATXHA,16,M,ENG,stimuli_raw/wav/FNiralee2.wav,173.71177,174.24,FNiralee2_49,ADHA,49,F,dʱ,HIN,t_0429964
OthTgt,dʱ,t͡ʃʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,343.41385,343.81776,Fbhavya1_51,ADHA,51,F,HIN,stimuli_raw/wav/FNiralee1.wav,141.90668,142.41555,FNiralee1_16,ATXHA,16,F,ENG,stimuli_raw/wav/Mrajesh1.wav,194.50738,194.90637,Mrajesh1_51,ADHA,51,M,dʱ,HIN,t_1032450
TgtOth,dʱ,d͡ʒ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,335.74,336.18,Mnirbhay1_49,ADHA,49,M,HIN,stimuli_raw/wav/Mrajesh1.wav,122.84,123.28,Mrajesh1_25,ADXA,25,M,ENG,stimuli_raw/wav/FNiralee1.wav,401.58646,402.09008,FNiralee1_51,ADHA,51,F,dʱ,HIN,t_0907626
OthTgt,dʱ,d͡ʒ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,157.20508999999996,157.52,Fbhavya2_51,ADHA,51,F,HIN,stimuli_raw/wav/FNiralee1.wav,162.05628000000004,162.51196000000004,FNiralee1_20,ADXA,20,F,ENG,stimuli_raw/wav/Mrajesh2.wav,139.80311,140.11,Mrajesh2_50,ADHA,50,M,dʱ,HIN,t_0551522
TgtOth,dʱ,z,FNiralee,Fbhavya,Mrajesh,stimuli_raw/wav/FNiralee1.wav,397.21643,397.74569,FNiralee1_49,ADHA,49,F,HIN,stimuli_raw/wav/Fbhavya1.wav,170.38181,170.79595,Fbhavya1_22,AZA,22,F,ENG,stimuli_raw/wav/Mrajesh2.wav,141.48882,141.88,Mrajesh2_51,ADHA,51,M,dʱ,HIN,t_0786519
OthTgt,dʱ,z,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,337.76,338.25,Mnirbhay1_50,ADHA,50,M,HIN,stimuli_raw/wav/Mrajesh2.wav,64.18,64.56329000000001,Mrajesh2_22,AZA,22,M,ENG,stimuli_raw/wav/FNiralee2.wav,176.12967,176.65,FNiralee2_50,ADHA,50,F,dʱ,HIN,t_0910190
TgtOth,dʱ,tʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,199.37,199.8,Mnirbhay2_51,ADHA,51,M,HIN,stimuli_raw/wav/Mrajesh2.wav,119.15133,119.59,Mrajesh2_43,ATHA,43,M,ENG,stimuli_raw/wav/FNiralee1.wav,401.58646,402.09008,FNiralee1_51,ADHA,51,F,dʱ,HIN,t_0431019
OthTgt,dʱ,tʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,157.20508999999996,157.52,Fbhavya2_51,ADHA,51,F,HIN,stimuli_raw/wav/FNiralee1.wav,354.5190100000001,355.0184799999999,FNiralee1_43,ATHA,43,F,ENG,stimuli_raw/wav/Mrajesh1.wav,192.64545,193.08,Mrajesh1_50,ADHA,50,M,dʱ,HIN,t_0551612
TgtOth,dʱ,d,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,337.76,338.25,Mnirbhay1_50,ADHA,50,M,HIN,stimuli_raw/wav/Mrajesh1.wav,179.71,180.13,Mrajesh1_46,ADA,46,M,ENG,stimuli_raw/wav/FNiralee1.wav,401.58646,402.09008,FNiralee1_51,ADHA,51,F,dʱ,HIN,t_0909444
OthTgt,dʱ,d,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,341.2481,341.64,Fbhavya1_50,ADHA,50,F,HIN,stimuli_raw/wav/FNiralee2.wav,162.01984,162.44044,FNiralee2_47,ADA,47,F,ENG,stimuli_raw/wav/Mrajesh1.wav,194.50738,194.90637,Mrajesh1_51,ADHA,51,M,dʱ,HIN,t_1029114
TgtOth,dʱ,n,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,195.88,196.32,Mnirbhay2_50,ADHA,50,M,HIN,stimuli_raw/wav/Mrajesh1.wav,202.37083,202.71,Mrajesh1_54,ANA,54,M,ENG,stimuli_raw/wav/FNiralee1.wav,399.4068,399.89415,FNiralee1_50,ADHA,50,F,dʱ,HIN,t_0428552
OthTgt,dʱ,n,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,343.41385,343.81776,Fbhavya1_51,ADHA,51,F,HIN,stimuli_raw/wav/FNiralee2.wav,187.14128,187.65,FNiralee2_54,ANA,54,F,ENG,stimuli_raw/wav/Mrajesh2.wav,137.93788,138.28,Mrajesh2_49,ADHA,49,M,dʱ,HIN,t_1031506
TgtOth,dʱ,b,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,155.32071000000005,155.68289,Fbhavya2_50,ADHA,50,F,HIN,stimuli_raw/wav/FNiralee1.wav,476.94868,477.40014,FNiralee1_62,ABA,62,F,ENG,stimuli_raw/wav/Mrajesh1.wav,194.50738,194.90637,Mrajesh1_51,ADHA,51,M,dʱ,HIN,t_0549393
OthTgt,dʱ,b,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,339.93,340.45,Mnirbhay1_51,ADHA,51,M,HIN,stimuli_raw/wav/Mrajesh2.wav,168.97163,169.35,Mrajesh2_61,ABA,61,M,ENG,stimuli_raw/wav/FNiralee1.wav,397.21643,397.74569,FNiralee1_49,ADHA,49,F,dʱ,HIN,t_0912160
TgtOth,dʱ,m,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,195.88,196.32,Mnirbhay2_50,ADHA,50,M,HIN,stimuli_raw/wav/Mrajesh1.wav,240.72,241.05,Mrajesh1_68,AMA,68,M,ENG,stimuli_raw/wav/FNiralee1.wav,397.21643,397.74569,FNiralee1_49,ADHA,49,F,dʱ,HIN,t_0428641
OthTgt,dʱ,m,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,157.20508999999996,157.52,Fbhavya2_51,ADHA,51,F,HIN,stimuli_raw/wav/FNiralee1.wav,525.72241,526.14886,FNiralee1_68,AMA,68,F,ENG,stimuli_raw/wav/Mrajesh2.wav,137.93788,138.28,Mrajesh2_49,ADHA,49,M,dʱ,HIN,t_0551773
TgtOth,dʱ,j,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,339.2315700000001,339.63549,Fbhavya1_49,ADHA,49,F,HIN,stimuli_raw/wav/FNiralee1.wav,541.04764,541.47252,FNiralee1_70,AJA,70,F,ENG,stimuli_raw/wav/Mrajesh2.wav,141.48882,141.88,Mrajesh2_51,ADHA,51,M,dʱ,HIN,t_1028100
OthTgt,dʱ,j,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,192.53074,192.9594,Mnirbhay2_49,ADHA,49,M,HIN,stimuli_raw/wav/Mrajesh2.wav,191.09,191.54,Mrajesh2_70,AJA,70,M,ENG,stimuli_raw/wav/FNiralee1.wav,399.4068,399.89415,FNiralee1_50,ADHA,50,F,dʱ,HIN,t_0427796
TgtOth,dʱ,ɾ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,341.2481,341.64,Fbhavya1_50,ADHA,50,F,HIN,stimuli_raw/wav/FNiralee1.wav,587.54402,588.01231,FNiralee1_73,ARA,73,F,ENG,stimuli_raw/wav/Mrajesh2.wav,137.93788,138.28,Mrajesh2_49,ADHA,49,M,dʱ,HIN,t_1030474
